mz,intensity
913.579,0
913.59,0
913.63,0
913.64,0
913.65,0
913.67,0
913.699,0
913.71,0
913.74,0
913.77,0
913.79,0
913.81,0
913.819,0
913.83,0
913.85,0
913.88,0
913.91,0
913.93,0
913.939,0
913.96,0
913.99,0
914,0
914.03,0
914.04,0
914.069,0
914.079,0
914.1,0
914.13,0
914.15,0
914.17,0
914.189,0
914.199,0
914.23,0
914.24,0
914.27,0
914.28,0
914.31,0
914.33,0
914.34,0
914.37,0
914.39,0
914.41,0
914.42,0
914.45,0
914.47,0
914.48,0
914.49,0
914.51,0
914.53,0
914.569,0
914.579,0
914.59,0
914.63,0
914.64,0
914.65,0
914.67,0
914.689,0
914.71,0
914.73,0
914.76,0
914.79,0
914.8,0
914.83,0
914.84,0
914.86,0
914.89,0
914.9,0
914.93,0
914.939,0
914.96,0
914.97,0
914.99,0
915.03,0
915.05,0
915.06,0
915.069,0
915.1,0
915.13,0
915.14,0
915.17,0
915.189,0
915.199,0
915.23,0
915.25,0
915.27,0
915.28,0
915.31,0
915.33,0
915.34,0
915.35,0
915.39,0
915.41,0
915.43,0
915.45,0
915.47,0
915.48,0
915.49,0
915.51,0
915.53,0
915.569,0
915.579,0
915.59,0
915.63,0
915.64,0
915.65,0
915.67,0
915.689,0
915.71,0
915.73,0
915.76,0
915.79,0
915.8,0
915.819,0
915.84,0
915.85,0
915.88,0
915.91,0
915.92,0
915.939,0
915.96,0
915.99,0
916.01,0
916.02,0
916.05,0
916.06,0
916.069,0
916.1,0
916.12,0
916.15,0
916.16,0
916.189,0
916.21,0
916.23,0
916.25,0
916.27,0
916.28,0
916.31,0
916.33,0
916.34,0
916.35,0
916.39,0
916.41,0
916.42,0
916.45,0
916.47,0
916.48,0
916.49,0
916.51,0
916.53,0
916.55,0
916.59,0
916.6,0
916.63,0
916.65,0
916.66,0
916.67,0
916.689,0
916.71,0
916.73,0
916.77,0
916.78,0
916.81,0
916.819,0
916.85,0
916.86,0
916.88,0
916.89,0
916.93,0
916.95,0
916.96,0
916.99,0
917.01,0
917.02,0
917.04,0
917.05,0
917.069,0
917.11,0
917.12,0
917.15,0
917.16,0
917.189,0
917.199,0
917.22,0
917.24,0
917.25,0
917.28,0
917.31,0
917.319,0
917.35,0
917.37,0
917.39,0
917.41,0
917.43,0
917.45,0
917.47,0
917.48,0
917.49,0
917.53,0
917.54,0
917.55,0
917.569,0
917.6,0
917.61,0
917.65,0
917.66,0
917.67,0
917.689,0
917.71,0
917.74,0
917.77,0
917.78,0
917.8,0
917.83,0
917.84,0
917.86,0
917.88,0
917.91,0
917.92,0
917.95,0
917.96,0
917.99,0
918,0
918.01,0
918.04,0
918.05,0
918.079,0
918.09,0
918.12,0
918.14,0
918.16,0
918.17,0
918.21,0
918.22,0
918.25,0
918.27,0
918.29,0
918.3,0
918.33,0
918.34,0
918.35,0
918.39,0
918.41,0
918.42,0
918.43,0
918.47,0
918.49,0
918.5,0
918.51,0
918.54,0
918.55,0
918.59,0
918.6,0
918.63,0
918.65,0
918.66,0
918.67,0
918.689,0
918.72,0
918.73,0
918.75,0
918.78,0
918.8,0
918.83,0
918.84,0
918.86,0
918.87,0
918.9,0
918.92,0
918.93,0
918.96,0
918.98,0
919.01,0
919.02,0
919.04,0
919.069,0
919.079,0
919.1,0
919.12,0
919.14,0
919.15,0
919.189,0
919.199,0
919.23,0
919.25,0
919.26,0
919.29,0
919.3,0
919.31,0
919.33,0
919.37,0
919.39,0
919.41,0
919.42,0
919.45,0
919.47,0
919.49,0
919.51,0
919.52,0
919.55,0
919.56,0
919.59,0
919.61,0
919.63,0
919.64,0
919.66,0
919.67,0
919.689,0
919.72,0
919.73,0
919.77,0
919.78,0
919.8,0
919.83,0
919.84,0
919.85,0
919.87,0
919.91,0
919.93,0
919.939,0
919.95,0
919.98,0
920,0
920.01,0
920.05,0
920.06,0
920.079,0
920.11,0
920.12,0
920.14,0
920.15,0
920.18,0
920.21,0
920.22,0
920.25,0
920.27,0
920.29,0
920.31,0
920.33,0
920.34,0
920.37,0
920.39,0
920.41,0
920.42,0
920.45,0
920.47,0
920.49,0
920.51,0
920.52,0
920.55,0
920.56,0
920.569,0
920.61,0
920.63,0
920.65,0
920.66,0
920.67,0
920.689,0
920.73,0
920.74,0
920.76,0
920.79,0
920.8,0
920.819,0
920.85,0
920.87,0
920.88,0
920.9,0
920.93,0
920.939,0
920.95,0
920.98,0
921,0
921.02,0
921.05,0
921.069,0
921.079,0
921.11,0
921.12,0
921.13,0
921.15,0
921.18,0
921.199,0
921.21,0
921.24,0
921.27,0
921.28,0
921.31,0
921.319,0
921.35,0
921.37,0
921.38,0
921.41,0
921.43,0
921.45,0
921.47,0
921.49,0
921.51,0
921.52,0
921.53,0
921.569,0
921.579,0
921.59,0
921.61,0
921.65,0
921.66,0
921.67,0
921.689,0
921.71,0
921.73,0
921.76,0
921.79,0
921.8,0
921.819,0
921.84,0
921.86,0
921.88,0
921.91,0
921.92,0
921.939,0
921.96,0
921.99,0
922,0
922.02,0
922.05,0
922.06,0
922.069,0
922.11,0
922.12,0
922.15,0
922.17,0
922.189,0
922.21,0
922.23,0
922.25,0
922.26,0
922.27,0
922.31,0
922.33,0
922.34,0
922.35,0
922.39,0
922.41,0
922.43,0
922.45,0
922.46,0
922.49,0
922.51,0
922.52,0
922.53,0
922.569,0
922.579,0
922.59,0
922.63,0
922.64,0
922.65,0
922.67,0
922.689,0
922.73,0
922.75,0
922.76,0
922.79,0
922.8,0
922.819,0
922.83,0
922.85,0
922.89,0
922.9,0
922.93,0
922.939,0
922.95,0
922.99,0
923,0
923.03,0
923.05,0
923.069,0
923.079,0
923.1,0
923.11,0
923.14,0
923.16,0
923.17,0
923.21,0
923.22,0
923.25,0
923.26,0
923.29,0
923.31,0
923.319,0
923.35,0
923.37,0
923.39,0
923.41,0
923.43,0
923.45,0
923.47,0
923.48,0
923.51,0
923.52,0
923.53,0
923.55,0
923.59,0
923.6,0
923.61,0
923.63,0
923.65,0
923.67,0
923.689,0
923.71,0
923.75,0
923.76,0
923.79,0
923.8,0
923.83,0
923.84,0
923.86,0
923.88,0
923.89,0
923.91,0
923.939,0
923.97,0
923.99,0
924,0
924.02,0
924.04,0
924.05,0
924.079,0
924.11,0
924.12,0
924.15,0
924.16,0
924.189,0
924.199,0
924.23,0
924.25,0
924.26,0
924.29,0
924.31,0
924.33,0
924.34,0
924.37,0
924.38,0
924.41,0
924.42,0
924.45,0
924.47,0
924.48,0
924.49,0
924.51,0
924.54,0
924.55,0
924.59,0
924.6,0
924.61,0
924.64,0
924.65,0
924.67,0
924.689,0
924.71,0
924.74,0
924.75,0
924.78,0
924.8,0
924.819,0
924.85,0
924.86,0
924.88,0
924.9,0
924.92,0
924.95,0
924.96,0
924.97,0
925,0
925.02,0
925.03,0
925.069,0
925.079,0
925.11,0
925.12,0
925.13,0
925.16,0
925.189,0
925.21,0
925.22,0
925.25,0
925.26,0
925.29,0
925.31,0
925.319,0
925.33,0
925.37,0
925.39,0
925.4,0
925.43,0
925.439,0
925.47,0
925.48,0
925.49,0
925.51,0
925.53,0
925.55,0
925.59,0
925.6,0
925.61,0
925.65,0
925.66,0
925.67,0
925.71,0
925.72,0
925.74,0
925.75,0
925.79,0
925.8,0
925.81,0
925.84,0
925.85,0
925.88,0
925.9,0
925.93,0
925.939,0
925.96,0
925.98,0
926.01,0
926.02,0
926.03,0
926.06,0
926.069,0
926.1,0
926.13,0
926.15,0
926.16,0
926.189,0
926.21,0
926.22,0
926.25,0
926.27,0
926.29,0
926.31,0
926.319,0
926.33,0
926.37,0
926.39,0
926.4,0
926.43,0
926.45,0
926.46,0
926.47,0
926.49,0
926.52,0
926.53,0
926.569,0
926.579,0
926.59,0
926.63,0
926.64,0
926.65,0
926.67,0
926.689,0
926.71,0
926.74,0
926.75,0
926.79,0
926.8,0
926.819,0
926.84,0
926.85,0
926.89,0
926.91,0
926.92,0
926.93,0
926.96,0
926.98,0
927.01,0
927.02,0
927.05,0
927.069,0
927.079,0
927.09,0
927.13,0
927.14,0
927.17,0
927.18,0
927.199,0
927.22,0
927.24,0
927.25,0
927.29,0
927.3,0
927.33,0
927.35,0
927.37,0
927.39,0
927.4,0
927.41,0
927.45,0
927.47,0
927.48,0
927.5,0
927.51,0
927.53,0
927.55,0
927.569,0
927.59,0
927.62,0
927.65,0
927.66,0
927.67,0
927.699,0
927.71,0
927.74,0
927.77,0
927.79,0
927.81,0
927.819,0
927.84,0
927.86,0
927.87,0
927.9,0
927.92,0
927.939,0
927.97,0
927.99,0
928,0
928.03,0
928.04,0
928.06,0
928.069,0
928.1,0
928.13,0
928.14,0
928.17,0
928.18,0
928.21,0
928.22,0
928.25,0
928.26,0
928.29,0
928.31,0
928.319,0
928.35,0
928.37,0
928.39,0
928.41,0
928.43,0
928.45,0
928.46,0
928.47,0
928.51,0
928.52,0
928.53,0
928.569,0
928.59,0
928.6,0
928.61,0
928.65,0
928.66,0
928.67,0
928.699,0
928.71,0
928.74,0
928.76,0
928.79,0
928.8,0
928.81,0
928.84,0
928.87,0
928.88,0
928.9,0
928.92,0
928.93,0
928.95,0
928.98,0
929.01,0
929.02,0
929.03,0
929.069,0
929.09,0
929.1,0
929.13,0
929.14,0
929.15,0
929.18,0
929.189,0
929.23,0
929.24,0
929.27,0
929.28,0
929.31,0
929.319,0
929.35,0
929.36,0
929.37,0
929.41,0
929.42,0
929.45,0
929.47,0
929.49,0
929.51,0
929.52,0
929.53,0
929.569,0
929.579,0
929.59,0
929.61,0
929.65,0
929.66,0
929.67,0
929.689,0
929.71,0
929.74,0
929.77,0
929.78,0
929.79,0
929.81,0
929.84,0
929.86,0
929.89,0
929.9,0
929.92,0
929.95,0
929.96,0
929.99,0
930,0
930.02,0
930.04,0
930.05,0
930.09,0
930.1,0
930.13,0
930.14,0
930.16,0
930.189,0
930.21,0
930.23,0
930.24,0
930.27,0
930.29,0
930.31,0
930.319,0
930.35,0
930.36,0
930.37,0
930.41,0
930.43,0
930.439,0
930.45,0
930.47,0
930.51,0
930.52,0
930.55,0
930.569,0
930.579,0
930.59,0
930.61,0
930.65,0
930.66,0
930.67,0
930.71,0
930.72,0
930.75,0
930.76,0
930.78,0
930.79,0
930.819,0
930.85,0
930.86,0
930.89,0
930.9,0
930.91,0
930.939,0
930.96,0
930.97,0
931,0
931.03,0
931.04,0
931.06,0
931.069,0
931.11,0
931.12,0
931.13,0
931.17,0
931.18,0
931.21,0
931.23,0
931.24,0
931.27,0
931.29,0
931.31,0
931.33,0
931.35,0
931.36,0
931.37,0
931.41,0
931.43,0
931.45,0
931.46,0
931.49,0
931.5,0
931.51,0
931.53,0
931.569,0
931.59,0
931.6,0
931.61,0
931.63,0
931.67,0
931.68,0
931.689,0
931.73,0
931.74,0
931.77,0
931.78,0
931.81,0
931.83,0
931.85,0
931.86,0
931.89,0
931.91,0
931.92,0
931.939,0
931.96,0
931.97,0
932,0
932.03,0
932.04,0
932.06,0
932.069,0
932.11,0
932.12,0
932.14,0
932.16,0
932.189,0
932.21,0
932.22,0
932.25,0
932.26,0
932.29,0
932.31,0
932.33,0
932.35,0
932.36,0
932.37,0
932.41,0
932.43,0
932.439,0
932.45,0
932.47,0
932.49,0
932.51,0
932.55,0
932.569,0
932.59,0
932.6,0
932.61,0
932.65,0
932.66,0
932.67,0
932.689,0
932.72,0
932.73,0
932.77,0
932.79,0
932.8,0
932.81,0
932.85,0
932.86,0
932.88,0
932.9,0
932.91,0
932.95,0
932.96,0
932.99,0
933,0
933.03,0
933.04,0
933.06,0
933.09,0
933.1,0
933.12,0
933.14,0
933.16,0
933.189,0
933.199,0
933.21,0
933.25,0
933.26,0
933.29,0
933.31,0
933.33,0
933.35,0
933.36,0
933.38,0
933.41,0
933.43,0
933.439,0
933.45,0
933.49,0
933.51,0
933.52,0
933.53,0
933.55,0
933.59,0
933.61,0
933.62,0
933.63,0
933.65,0
933.67,0
933.689,0
933.71,0
933.74,0
933.77,0
933.78,0
933.8,0
933.81,0
933.84,0
933.85,0
933.88,0
933.91,0
933.92,0
933.939,0
933.96,0
933.99,0
934.01,0
934.02,0
934.05,0
934.069,0
934.079,0
934.1,0
934.13,0
934.14,0
934.15,0
934.18,0
934.21,0
934.23,0
934.25,0
934.27,0
934.28,0
934.31,0
934.33,0
934.35,0
934.36,0
934.37,0
934.41,0
934.42,0
934.43,0
934.47,0
934.48,0
934.49,0
934.53,0
934.54,0
934.569,0
934.59,0
934.61,0
934.62,0
934.63,0
934.66,0
934.67,0
934.689,0
934.71,0
934.73,0
934.76,0
934.78,0
934.8,0
934.81,0
934.84,0
934.86,0
934.89,0
934.9,0
934.92,0
934.95,0
934.96,0
934.98,0
935,0
935.03,0
935.04,0
935.069,0
935.079,0
935.1,0
935.12,0
935.15,0
935.16,0
935.18,0
935.21,0
935.22,0
935.25,0
935.27,0
935.28,0
935.31,0
935.319,0
935.35,0
935.36,0
935.37,0
935.41,0
935.43,0
935.439,0
935.47,0
935.48,0
935.51,0
935.53,0
935.54,0
935.55,0
935.569,0
935.61,0
935.62,0
935.63,0
935.66,0
935.67,0
935.699,0
935.71,0
935.73,0
935.76,0
935.77,0
935.81,0
935.819,0
935.83,0
935.87,0
935.89,0
935.9,0
935.92,0
935.939,0
935.96,0
935.98,0
935.99,0
936.01,0
936.04,0
936.06,0
936.079,0
936.11,0
936.12,0
936.15,0
936.16,0
936.189,0
936.199,0
936.23,0
936.24,0
936.27,0
936.29,0
936.3,0
936.33,0
936.35,0
936.36,0
936.37,0
936.41,0
936.42,0
936.45,0
936.47,0
936.48,0
936.49,0
936.53,0
936.55,0
936.56,0
936.569,0
936.6,0
936.63,0
936.64,0
936.65,0
936.67,0
936.689,0
936.73,0
936.74,0
936.75,0
936.78,0
936.79,0
936.83,0
936.84,0
936.87,0
936.88,0
936.91,0
936.92,0
936.93,0
936.96,0
936.98,0
937,0
937.03,0
937.04,0
937.05,0
937.09,0
937.1,0
937.12,0
937.15,0
937.17,0
937.18,0
937.199,0
937.23,0
937.25,0
937.26,0
937.29,0
937.31,0
937.33,0
937.35,0
937.36,0
937.37,0
937.41,0
937.43,0
937.439,0
937.47,0
937.49,0
937.5,0
937.53,0
937.54,0
937.55,0
937.569,0
937.6,0
937.63,0
937.64,0
937.65,0
937.68,0
937.689,0
937.71,0
937.73,0
937.77,0
937.78,0
937.79,0
937.819,0
937.84,0
937.86,0
937.89,0
937.91,0
937.92,0
937.95,0
937.96,0
937.99,0
938,0
938.03,0
938.04,0
938.05,0
938.09,0
938.11,0
938.12,0
938.14,0
938.15,0
938.18,0
938.199,0
938.23,0
938.25,0
938.27,0
938.28,0
938.31,0
938.33,0
938.35,0
938.36,0
938.37,0
938.39,0
938.43,0
938.45,0
938.46,0
938.49,0
938.5,0
938.53,0
938.54,0
938.55,0
938.569,0
938.59,0
938.63,0
938.64,0
938.65,0
938.67,0
938.689,0
938.72,0
938.73,0
938.75,0
938.79,0
938.8,0
938.819,0
938.83,0
938.87,0
938.88,0
938.89,0
938.93,0
938.939,0
938.96,0
938.99,0
939,0
939.02,0
939.05,0
939.06,0
939.09,0
939.1,0
939.12,0
939.15,0
939.17,0
939.18,0
939.199,0
939.22,0
939.24,0
939.26,0
939.27,0
939.31,0
939.33,0
939.35,0
939.36,0
939.37,0
939.41,0
939.43,0
939.45,0
939.47,0
939.48,0
939.51,0
939.52,0
939.54,0
939.55,0
939.569,0
939.59,0
939.63,0
939.65,0
939.66,0
939.67,0
939.71,0
939.72,0
939.73,0
939.75,0
939.78,0
939.79,0
939.819,0
939.84,0
939.85,0
939.88,0
939.9,0
939.91,0
939.939,0
939.96,0
939.98,0
940.01,0
940.02,0
940.05,0
940.069,0
940.079,0
940.1,0
940.12,0
940.14,0
940.17,0
940.18,0
940.21,0
940.22,0
940.25,0
940.26,0
940.29,0
940.3,0
940.33,0
940.35,0
940.36,0
940.39,0
940.41,0
940.42,0
940.43,0
940.47,0
940.48,0
940.51,0
940.52,0
940.53,0
940.55,0
940.569,0
940.6,0
940.61,0
940.65,0
940.66,0
940.67,0
940.71,0
940.72,0
940.74,0
940.77,0
940.78,0
940.8,0
940.819,0
940.84,0
940.87,0
940.88,0
940.9,0
940.92,0
940.939,0
940.96,0
940.98,0
941.01,0
941.02,0
941.05,0
941.06,0
941.079,0
941.1,0
941.12,0
941.13,0
941.17,0
941.18,0
941.199,0
941.21,0
941.24,0
941.27,0
941.28,0
941.31,0
941.33,0
941.35,0
941.36,0
941.38,0
941.41,0
941.43,0
941.45,0
941.47,0
941.49,0
941.5,0
941.51,0
941.53,0
941.55,0
941.569,0
941.59,0
941.61,0
941.64,0
941.66,0
941.67,0
941.71,0
941.72,0
941.74,0
941.75,0
941.77,0
941.8,0
941.81,0
941.85,0
941.87,0
941.88,0
941.9,0
941.92,0
941.93,0
941.96,0
941.98,0
942,0
942.02,0
942.04,0
942.05,0
942.079,0
942.09,0
942.12,0
942.15,0
942.16,0
942.189,0
942.21,0
942.22,0
942.25,0
942.27,0
942.28,0
942.29,0
942.33,0
942.34,0
942.35,0
942.39,0
942.41,0
942.42,0
942.45,0
942.47,0
942.49,0
942.5,0
942.51,0
942.55,0
942.56,0
942.59,0
942.6,0
942.63,0
942.64,0
942.65,0
942.689,0
942.699,0
942.71,0
942.74,0
942.77,0
942.78,0
942.8,0
942.83,0
942.84,0
942.85,0
942.89,0
942.91,0
942.93,0
942.939,0
942.96,0
942.97,0
942.99,0
943.02,0
943.04,0
943.05,0
943.09,0
943.1,0
943.11,0
943.14,0
943.17,0
943.18,0
943.199,0
943.22,0
943.25,0
943.27,0
943.28,0
943.3,0
943.33,0
943.35,0
943.36,0
943.39,0
943.41,0
943.43,0
943.45,0
943.47,0
943.49,0
943.51,1.22253428052206
943.52,0
943.53,0
943.55,0
943.569,0
943.59,0
943.61,0
943.63,0
943.65,0
943.689,0
943.71,0
943.73,0
943.74,0
943.77,0
943.78,0
943.8,0
943.83,0
943.84,0
943.85,0
943.89,0
943.9,0
943.92,0
943.939,0
943.96,0
943.98,0
944,0
944.03,0
944.04,0
944.069,0
944.079,0
944.1,0
944.12,0
944.14,0
944.16,0
944.17,0
944.199,0
944.23,0
944.24,0
944.26,0
944.29,0
944.3,0
944.31,0
944.35,0
944.36,0
944.39,0
944.41,0
944.43,0
944.439,0
944.47,0
944.49,0
944.51,0
944.52,0
944.53,0
944.56,0
944.569,0
944.59,0
944.61,0
944.63,0
944.65,0
944.689,0
944.699,0
944.73,0
944.74,0
944.76,0
944.77,0
944.8,0
944.81,0
944.85,0
944.86,0
944.89,0
944.9,0
944.92,0
944.93,0
944.96,0
944.99,0
945,0
945.01,0
945.05,0
945.06,0
945.09,0
945.1,0
945.11,0
945.14,0
945.17,0
945.18,0
945.199,0
945.23,0
945.24,0
945.25,0
945.29,0
945.3,0
945.31,0
945.35,0
945.36,0
945.39,0
945.41,0
945.42,0
945.439,0
945.47,0
945.49,0
945.5,0
945.51,0
945.53,0
945.569,0
945.579,0
945.59,0
945.61,0
945.63,0
945.65,0
945.689,0
945.699,0
945.71,0
945.73,0
945.77,0
945.79,0
945.8,0
945.81,0
945.84,0
945.86,0
945.89,0
945.9,0
945.91,0
945.95,0
945.96,0
945.99,0
946.01,0
946.03,0
946.04,0
946.05,0
946.079,0
946.09,0
946.13,0
946.15,0
946.17,0
946.189,0
946.199,0
946.23,0
946.24,0
946.27,0
946.28,0
946.31,0
946.319,0
946.35,0
946.36,0
946.39,0
946.41,0
946.42,0
946.43,0
946.46,0
946.49,0
946.51,0
946.52,0
946.53,0
946.569,0
946.579,0
946.59,0
946.61,0
946.63,0
946.65,0
946.67,0
946.689,0
946.73,0
946.74,0
946.76,0
946.77,0
946.81,0
946.819,0
946.85,0
946.86,0
946.88,0
946.9,0
946.92,0
946.95,0
946.96,0
946.98,0
947,0
947.01,0
947.05,0
947.06,0
947.09,0
947.1,0
947.13,0
947.14,0
947.17,0
947.189,0
947.199,0
947.21,0
947.23,0
947.26,0
947.29,0
947.3,0
947.319,0
947.35,0
947.37,0
947.39,0
947.41,0
947.42,0
947.43,0
947.47,0
947.49,0
947.51,0
947.52,0
947.53,0
947.569,0
947.59,0
947.6,0
947.61,0
947.63,0
947.66,0
947.67,0
947.689,0
947.73,0
947.74,0
947.75,0
947.78,0
947.81,0
947.819,0
947.85,0
947.87,0
947.88,0
947.9,0
947.91,0
947.95,0
947.96,0
947.98,0
947.99,0
948.02,0
948.04,0
948.069,0
948.079,0
948.09,0
948.11,0
948.14,0
948.17,0
948.18,0
948.21,0
948.23,0
948.25,0
948.26,0
948.29,0
948.31,0
948.319,0
948.35,0
948.37,0
948.39,0
948.41,0
948.42,0
948.45,0
948.46,0
948.49,0
948.51,0
948.52,0
948.55,0
948.569,0
948.59,0
948.6,0
948.61,0
948.63,0
948.65,0
948.67,0
948.689,0
948.72,0
948.74,0
948.76,0
948.79,0
948.8,0
948.81,0
948.83,0
948.86,0
948.87,0
948.89,0
948.91,0
948.939,0
948.96,0
948.98,0
949.01,0
949.02,0
949.04,0
949.06,0
949.079,0
949.09,0
949.12,0
949.15,0
949.16,0
949.189,0
949.199,0
949.23,0
949.25,0
949.26,0
949.29,0
949.3,0
949.33,0
949.34,0
949.37,0
949.38,0
949.41,0
949.42,0
949.45,0
949.47,0
949.49,0
949.51,0
949.52,0
949.53,0
949.569,0
949.59,0
949.6,0
949.61,0
949.63,0
949.65,0
949.67,0
949.689,0
949.71,0
949.73,0
949.76,0
949.79,0
949.81,0
949.819,0
949.84,0
949.86,0
949.88,0
949.91,0
949.92,0
949.95,0
949.96,0
949.98,0
949.99,0
950.01,0
950.04,0
950.069,0
950.079,0
950.11,0
950.13,0
950.14,0
950.16,0
950.18,0
950.21,0
950.23,0
950.24,0
950.26,0
950.29,0
950.3,0
950.33,0
950.34,0
950.35,0
950.38,0
950.41,0
950.43,0
950.45,0
950.46,0
950.49,0
950.51,0
950.52,0
950.54,0
950.569,0
950.59,0
950.6,0
950.63,0
950.64,0
950.65,0
950.67,0
950.689,0
950.72,0
950.73,0
950.76,0
950.78,0
950.81,0
950.83,0
950.84,0
950.86,0
950.89,0
950.9,0
950.93,0
950.939,0
950.97,0
950.98,0
950.99,0
951.03,0
951.04,0
951.069,0
951.079,0
951.11,0
951.12,0
951.15,0
951.16,0
951.189,0
951.199,0
951.22,0
951.23,0
951.27,0
951.28,0
951.31,0
951.33,0
951.34,0
951.37,0
951.38,0
951.41,0
951.43,0
951.439,0
951.47,0
951.49,0
951.51,0
951.52,0
951.53,0
951.55,0
951.59,0
951.6,0
951.63,0
951.64,0
951.65,0
951.67,0
951.689,0
951.73,0
951.74,0
951.76,0
951.78,0
951.8,0
951.819,0
951.83,0
951.86,0
951.88,0
951.9,0
951.92,0
951.93,0
951.97,0
951.99,0
952,0
952.02,0
952.04,0
952.069,0
952.079,0
952.1,0
952.13,0
952.14,0
952.17,0
952.189,0
952.199,0
952.23,0
952.25,0
952.27,0
952.29,0
952.3,0
952.33,0
952.34,0
952.37,0
952.38,0
952.41,0
952.43,0
952.439,0
952.45,0
952.47,0
952.51,0
952.53,0
952.54,0
952.55,0
952.579,0
952.59,0
952.63,0
952.65,0
952.66,0
952.67,0
952.689,0
952.71,0
952.75,0
952.76,0
952.79,0
952.81,0
952.819,0
952.85,0
952.86,0
952.87,0
952.9,0
952.91,0
952.93,0
952.96,0
952.98,0
953.01,0
953.02,0
953.05,0
953.06,0
953.09,0
953.1,0
953.12,0
953.14,0
953.15,0
953.17,0
953.21,0
953.22,0
953.24,0
953.27,0
953.28,0
953.31,0
953.319,0
953.34,0
953.37,0
953.38,0
953.41,0
953.43,0
953.45,0
953.46,0
953.49,0
953.51,0
953.52,0
953.53,0
953.55,0
953.59,0
953.6,0
953.63,0
953.65,0
953.66,0
953.67,0
953.689,0
953.72,0
953.74,0
953.77,0
953.78,0
953.8,0
953.819,0
953.85,0
953.86,0
953.88,0
953.9,0
953.91,0
953.939,0
953.95,0
953.98,0
953.99,0
954.02,0
954.05,0
954.069,0
954.09,0
954.1,0
954.12,0
954.14,0
954.15,0
954.189,0
954.199,0
954.22,0
954.25,0
954.27,0
954.28,0
954.31,0
954.319,0
954.35,0
954.36,0
954.39,0
954.41,0
954.43,0
954.45,0
954.47,0
954.48,0
954.51,0
954.52,0
954.53,0
954.55,0
954.569,0
954.59,0
954.61,0
954.65,0
954.66,0
954.67,0
954.689,0
954.73,0
954.74,0
954.76,0
954.78,0
954.8,0
954.81,0
954.84,0
954.86,0
954.87,0
954.91,0
954.92,0
954.939,0
954.97,0
954.98,0
955.01,0
955.02,0
955.04,0
955.06,0
955.079,0
955.1,0
955.12,0
955.13,0
955.16,0
955.189,0
955.199,0
955.22,0
955.23,0
955.27,0
955.28,0
955.31,0
955.319,0
955.34,0
955.37,0
955.39,0
955.4,0
955.43,0
955.45,0
955.47,0
955.48,0
955.51,0
955.52,0
955.53,0
955.55,0
955.59,0
955.6,0
955.61,0
955.63,0
955.66,0
955.67,0
955.699,0
955.71,0
955.74,0
955.75,0
955.78,0
955.8,0
955.83,0
955.84,0
955.85,0
955.88,0
955.91,0
955.92,0
955.939,0
955.97,0
955.98,0
955.99,0
956.03,0
956.04,0
956.06,0
956.069,0
956.09,0
956.13,0
956.15,0
956.16,0
956.18,0
956.21,0
956.23,0
956.25,0
956.26,0
956.29,0
956.3,0
956.31,0
956.34,0
956.37,0
956.39,0
956.4,0
956.43,0
956.45,0
956.47,0
956.48,0
956.49,0
956.51,0
956.53,0
956.55,0
956.59,0
956.6,0
956.61,0
956.63,0
956.65,0
956.689,0
956.699,0
956.72,0
956.73,0
956.77,0
956.78,0
956.79,0
956.819,0
956.84,0
956.86,0
956.87,0
956.9,0
956.93,0
956.939,0
956.97,0
956.99,0
957,0
957.03,0
957.04,0
957.069,0
957.079,0
957.1,0
957.12,0
957.14,0
957.17,0
957.189,0
957.199,0
957.23,0
957.25,0
957.27,0
957.28,0
957.29,0
957.319,0
957.35,0
957.37,0
957.39,0
957.4,0
957.41,0
957.45,0
957.47,0
957.48,0
957.51,0
957.52,0
957.53,0
957.55,0
957.59,0
957.6,0
957.61,0
957.63,0
957.65,0
957.689,0
957.699,0
957.71,0
957.75,0
957.77,0
957.79,0
957.8,0
957.83,0
957.84,0
957.87,0
957.88,0
957.91,0
957.92,0
957.95,0
957.96,0
957.99,0
958,0
958.03,0
958.04,0
958.05,0
958.079,0
958.11,0
958.13,0
958.14,0
958.17,0
958.18,0
958.21,0
958.23,0
958.24,0
958.27,0
958.29,0
958.3,0
958.31,0
958.35,0
958.37,0
958.39,0
958.4,0
958.41,0
958.45,0
958.47,0
958.48,0
958.51,0
958.52,0
958.53,0
958.55,0
958.59,0
958.61,0
958.62,0
958.63,0
958.65,0
958.689,0
958.71,0
958.72,0
958.74,0
958.77,0
958.78,0
958.8,0
958.819,0
958.85,0
958.86,0
958.89,0
958.91,0
958.92,0
958.939,0
958.96,0
958.99,0
959,0
959.01,0
959.05,0
959.06,0
959.079,0
959.1,0
959.13,0
959.14,0
959.16,0
959.18,0
959.199,0
959.22,0
959.25,0
959.26,0
959.29,0
959.31,0
959.319,0
959.35,0
959.37,0
959.39,0
959.4,0
959.41,0
959.45,0
959.47,0
959.48,0
959.49,0
959.51,0
959.53,0
959.55,0
959.569,0
959.61,0
959.63,0
959.64,0
959.65,0
959.67,0
959.71,0
959.72,0
959.75,0
959.76,0
959.79,0
959.81,0
959.819,0
959.84,0
959.86,0
959.87,0
959.9,0
959.93,0
959.939,0
959.95,0
959.98,0
960.01,0
960.02,0
960.04,0
960.06,0
960.079,0
960.11,0
960.13,0
960.14,0
960.15,0
960.189,0
960.21,0
960.22,0
960.25,0
960.26,0
960.29,0
960.31,0
960.33,0
960.35,0
